href,restaurantName,tags,address,rating,schedule,latitude,longitude
https://www.rappi.com.mx/restaurantes/1923221789-sanborns,Sanborns - Profesional Adolfo López Mateos,Mexicana,"Av. Miguel Othón de Mendizábal Ote. 445, La Escalera, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",3.9,['Horarios de Apertura y CierreLunes07:00 - 21:30Martes07:00 - 21:30Miércoles07:00 - 21:30Jueves09:00 - 21:30Viernes07:00 - 22:30Sábado07:00 - 22:30Domingo07:00 - 21:30'],19.50791903149,-99.142049559076
https://www.rappi.com.mx/restaurantes/1923251350-donibuena,Donibuena - Zona Escolar,Postres,Francisco Villa 251,,['Horarios de Apertura y CierreLunes08:00 - 23:00Martes08:00 - 23:00Viernes08:00 - 23:00Sábado08:00 - 23:00Domingo08:00 - 23:00'],19.5427567,-99.1491442
https://www.rappi.com.mx/restaurantes/1923263454-la-michoacana-del-samy-domicilio,La Michoacana Del Samy Domicilio - Guadalupe Proletaria,Helados y Nieves,calle 13 225 col guadalupe proletaria gustavo madero 07670 ciudad de mexico cdmx mexico,,['Horarios de Apertura y CierreLunes09:30 - 21:45Martes09:30 - 21:45Viernes09:30 - 21:45Sábado09:30 - 21:45Domingo09:45 - 21:45'],19.5216608,-99.158051
https://www.rappi.com.mx/restaurantes/1923266196-la-molletera,La Molletera - Guadalupe Proletaria,Mexicana,"Calle 13 225, Guadalupe Proletaria",,['Horarios de Apertura y CierreLunes08:15 - 21:50Martes08:15 - 21:50Viernes08:15 - 21:50Sábado08:15 - 21:50Domingo08:30 - 21:50'],19.5216608,-99.158051
https://www.rappi.com.mx/restaurantes/1923266485-la-parrilla-nacional,La Parrilla Nacional - Progreso Nacional,Hamburguesas,av rio de los remedios 418 guadalupe proletaria gustavo madero 07670 ciudad de mexico cdmx mexico,,['Horarios de Apertura y CierreMartes09:00 - 14:00Viernes09:00 - 14:00Sábado09:00 - 14:00Domingo17:15 - 22:30'],19.5179013,-99.149561
https://www.rappi.com.mx/restaurantes/1923300884-kfc,KFC - San José de la Escalera,Pollo,"Kfc Plaza Tenayuca, Avenida Acueducto de Tenayuca, Acueducto Tenayuca, Tlalnepantla de Baz, ",3.9,['Horarios de Apertura y CierreMiércoles10:00 - 21:00'],19.5293637,-99.1692904
https://www.rappi.com.mx/restaurantes/1923301663-helados-holanda,Helados Holanda. - Acueducto de Guadalupe,Helados y Nieves,Residencial Acueducto de Guadalupe Calle de La Barra #4,,['Horarios de Apertura y CierreLunes10:00 - 18:00Martes10:00 - 18:00Miércoles10:00 - 18:00Jueves10:00 - 18:00Viernes10:00 - 18:00Sábado10:00 - 18:00Domingo10:00 - 18:00'],19.520402795241,-99.145429119762
https://www.rappi.com.mx/restaurantes/1923356134-karitzy-crepas,,,,,,,
https://www.rappi.com.mx/restaurantes/1923423912-little-caesars,Little Caesars - Acueducto de Guadalupe,Pizza,"De Las Confluencias 60, Acueducto de Guadalupe, Gustavo A. Madero, 07790 Ciudad de México, CDMX",4.1,['Horarios de Apertura y CierreLunes10:00 - 22:00Martes10:00 - 22:00Miércoles10:00 - 16:00Jueves00:00 - 00:01Viernes10:00 - 23:00Sábado10:00 - 23:00Domingo10:00 - 23:00'],19.523324296049,-99.146654418097
https://www.rappi.com.mx/restaurantes/1923701994-pan-y-reposteria-fina-ochoa,Pan y Repostería Fina Ochoa - Zona Escolar,Panadería y Pastelería,"Av Adolfo López Mateos Mz 48 Lt 11-B, Zona Escolar, Gustavo A. Madero, 07230 Ciudad de México, CDMX, Mexico",,['Horarios de Apertura y CierreLunes07:30 - 21:30Martes08:00 - 21:30Viernes07:30 - 21:30Sábado07:30 - 21:30Domingo07:15 - 21:00'],19.540168867523,-99.147600073198
https://www.rappi.com.mx/restaurantes/1923730468-super-tortas-el-portal,Super Tortas El Portal - Santa Cecilia Acatitlán,Tortas y Lonches,"AV TENAYUCA 153, STA CECILIA ACATITLAN, 54130 TLALNEPANTLA DE BAZ, MÉX.",4.5,['Horarios de Apertura y CierreLunes08:30 - 16:45Martes08:15 - 16:45Viernes08:30 - 17:00Sábado08:30 - 16:45'],19.554713691185,-99.179090685011
https://www.rappi.com.mx/restaurantes/1923761719-la-venus-de-jalea,La Venus de Jalea - Acueducto de Guadalupe,Comida Rápida,"Blvrd Temoluco 116, Acueducto de Guadalupe, Gustavo A. Madero, 07790 Ciudad de México, CDMX, Mexico",4.3,['Horarios de Apertura y CierreLunes10:00 - 22:15Martes10:00 - 22:15Miércoles10:00 - 20:00Jueves00:00 - 00:00Viernes10:00 - 23:15Sábado15:00 - 23:15Domingo15:00 - 22:15'],19.52320415199,-99.14627501288
https://www.rappi.com.mx/restaurantes/1923773832-birria-la-guera-y-el-negro,,,,,,,
https://www.rappi.com.mx/restaurantes/1923779874-el-mananero-desayuna-delicioso,El Mañanero ¡desayuna Delicioso! - Zona Escolar,Tortas y Lonches,"Avenida Adolfo López Mateos 85, Zona Escolar, 07230 Mexico City, Ciudad de México, Mexico",3.7,['Horarios de Apertura y CierreLunes08:00 - 16:00Martes08:00 - 16:00Miércoles05:00 - 05:01Jueves05:00 - 05:01Viernes08:00 - 16:00Sábado08:00 - 16:00'],19.539172608377,-99.148055471164
https://www.rappi.com.mx/restaurantes/1923791400-burger-king,Burger King - Acueducto de Guadalupe,Hamburguesas,"F. C. de Veracruz, Acueducto de Guadalupe, Gustavo A. Madero, 07279 Ciudad de México, CDMX",4.2,['Horarios de Apertura y CierreLunes10:30 - 21:25Martes10:30 - 21:25Miércoles10:30 - 19:00Jueves00:00 - 00:01Viernes10:30 - 20:55Sábado10:30 - 20:55Domingo10:30 - 20:55'],19.530032783807,-99.156889242449
https://www.rappi.com.mx/restaurantes/10000295-el-farolito,El Farolito - Hipódromo,Tacos,"ALTATA No. 19 LOCALES A,D,E,F,G,H. COL. HIPODROMO CONDESA, CUAUHTEMOC.",4.3,['Horarios de Apertura y CierreLunes12:00 - 23:59Martes12:00 - 23:59Jueves12:00 - 23:59Viernes12:00 - 23:59Sábado12:00 - 23:59Domingo12:00 - 23:59'],19.406346,-99.172858
https://www.rappi.com.mx/restaurantes/10000449-porton-maya,Portón Maya - Portales Norte,Mexicana,"santa cruz #78, col. Portales, del. Benito Juárez",,['Horarios de Apertura y CierreLunes10:20 - 17:20Martes10:20 - 17:20Viernes10:20 - 17:20Sábado10:20 - 17:20Domingo10:20 - 17:20'],19.37137,-99.144406
https://www.rappi.com.mx/restaurantes/10000705-frutos-prohibidos,Frutos Prohibidos - Del Valle Centro,Saludables y Ensaladas,"Calle J. Enrique Pestalozzi 1166, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX",4.2,['Horarios de Apertura y CierreLunes08:00 - 21:30Martes08:00 - 21:30Miércoles08:00 - 21:30Jueves09:00 - 21:30Viernes08:00 - 21:30Sábado09:00 - 18:30Domingo09:00 - 18:30'],19.3793,-99.161
https://www.rappi.com.mx/restaurantes/10000805-churreria-el-moro,Churrería el Moro - Roma Norte,Postres,"Frontera 122 Roma Nte. 06700 Ciudad de México, CDMX México  ",4.4,['Horarios de Apertura y CierreLunes08:15 - 22:30Martes08:15 - 22:30Miércoles08:15 - 16:30Jueves12:30 - 22:30Viernes08:15 - 23:30Sábado08:15 - 23:30Domingo08:15 - 22:30'],19.418901296265,-99.155666760748
https://www.rappi.com.mx/restaurantes/1930281382-tim-hortons,Tim Hortons - Moderna,Café y Té,"Tim Hortons Tlalpan Xola, Calzada de Tlalpan, Moderna, Ciudad de México, CDMX, México",4,['Horarios de Apertura y CierreLunes00:00 - 23:59Martes00:00 - 23:59Miércoles00:00 - 19:00Jueves09:00 - 23:59Viernes00:00 - 23:59Sábado00:00 - 23:59Domingo00:00 - 23:59'],19.3936808,-99.1377612
https://www.rappi.com.mx/restaurantes/10001161-porco-rosso,Porco Rosso - Roma Norte,Sándwiches,"Zacatecas 102, Roma Nte., 06700 Ciudad de México, CDMX",,['Horarios de Apertura y CierreLunes13:00 - 20:45Martes13:00 - 20:45Miércoles12:00 - 17:00Jueves13:00 - 19:00Viernes13:00 - 22:45Sábado13:00 - 22:45Domingo13:00 - 20:15'],19.4158008,-99.1589559
https://www.rappi.com.mx/restaurantes/900000260-la-chinampa-autentica-taqueria,La Chinampa Auténtica Taquería - Nápoles,Tacos,Dakota 145 entre Minnesota y Arizona.  Napoles,,['Horarios de Apertura y CierreLunes00:00 - 00:00Martes00:00 - 01:00Miércoles12:00 - 19:00Viernes00:00 - 03:00Sábado00:00 - 03:00Domingo00:00 - 03:00'],19.394405,-99.175198
https://www.rappi.com.mx/restaurantes/900000536-bo-pastisseria,Bó Pastissería - Hipódromo,Postres,"Sonora 174-B Col. Hipódromo México, DF 06100",,['Horarios de Apertura y CierreLunes09:00 - 19:00Martes09:00 - 19:00Viernes09:00 - 19:00Sábado09:00 - 19:00Domingo09:00 - 19:00'],19.41369344,-99.16825522
https://www.rappi.com.mx/restaurantes/900001150-tortas-locas-hipocampo-roma-sur,Tortas Locas Hipocampo Roma Sur - Roma Sur,Tortas y Lonches,"Calle Chilpancingo # 165, Colonia Roma Sur, Delegación Cuauhtémoc, CDMX, C.P. 06760",3.7,['Horarios de Apertura y CierreLunes12:00 - 19:30Martes12:00 - 19:30Viernes12:00 - 22:00Sábado12:00 - 22:00Domingo12:00 - 19:30'],19.400638,-99.168108
https://www.rappi.com.mx/restaurantes/900001465-szechuan-gourmet-insurgentes,Szechuan Gourmet Insurgentes - Del Valle Norte,Pescados y Mariscos,ARTEMIO DEL VALLE ARIZPE 30,,['Horarios de Apertura y CierreLunes11:00 - 23:00Martes11:00 - 23:00Viernes11:00 - 23:00Sábado11:00 - 23:00Domingo11:00 - 19:30'],19.3962074,-99.1707419
https://www.rappi.com.mx/restaurantes/900001475-pinche-gringo-bbq,Pinche Gringo BBQ - Narvarte Oriente,Carnes y BBQ,"Av. Cumbres de Maltrata 360, CDMX, 03020",4.3,['Horarios de Apertura y CierreLunes10:00 - 21:45Martes10:00 - 21:45Miércoles10:00 - 21:45Jueves10:00 - 21:45Viernes10:00 - 21:45Sábado10:00 - 21:45Domingo10:00 - 21:45'],19.393039,-99.1522
https://www.rappi.com.mx/restaurantes/900001892-el-rey-de-las-ahogadas,El Rey de las ahogadas - Del Valle Norte,Antojitos y Garnachas,"Av. Coyoacán 360-E, código 2, del Valle, Benito Juárez, 03100 Ciudad de México, CDMX, México",4.1,['Horarios de Apertura y CierreLunes11:45 - 23:45Martes11:45 - 23:45Viernes11:45 - 23:45Sábado11:45 - 23:45Domingo11:45 - 22:45'],19.392964,-99.165896
https://www.rappi.com.mx/restaurantes/900002264-taqueria-el-tizoncito,Taqueria El Tizoncito - Del Valle Centro,Tacos,"Adolfo Prieto 1149, Col del Valle Centro, 03100 Ciudad de México, CDMX",3.7,['Horarios de Apertura y CierreLunes12:00 - 23:59Martes12:00 - 23:59Miércoles12:00 - 23:59Jueves12:00 - 23:59Viernes12:00 - 23:59Sábado12:00 - 23:59Domingo12:00 - 23:59'],19.383756,-99.169761
https://www.rappi.com.mx/restaurantes/1930281395-tim-hortons,Tim Hortons - 15 de Agosto,Café y Té,"Tim Hortons Cetram Martín Carrera, F.C. Hidalgo 30, 15 de Agosto, 07058 Ciudad de México, Ciudad de México, México",4.4,['Horarios de Apertura y CierreLunes06:00 - 22:00Martes06:00 - 22:00Miércoles06:00 - 19:00Jueves09:00 - 22:00Viernes06:00 - 22:00Sábado06:00 - 22:00Domingo06:00 - 22:00'],19.4830531,-99.1063414
