url,nombre,tags,direccion,rating,lunes,martes,miercoles,jueves,viernes,sabado,domingo,geometry,contRating,rangPrec
https://www.rappi.com.mx/restaurantes/1930278178-ramen-ichiraku,Ramen Ichiraku - Barrio La Concepción,Asiática,"Juan de La Barrera 42, La Conchita, Tláhuac, 13360 San Juan Ixtayopan, CDMX, México",,14:00 - 21:30,14:00 - 21:30,cerrado,cerrado,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,POINT (-98.9982508 19.2387839),,
https://www.rappi.com.mx/restaurantes/1930298278-mr-panky,Mr Panky - Barrio Cruztitla,Asiática,"Av Morelos 76, Cruztitla, 12100 San Antonio Tecómitl, CDMX, México",,13:00 - 21:00,13:00 - 21:00,cerrado,cerrado,13:00 - 21:00,13:00 - 21:00,13:00 - 21:00,POINT (-98.9940521 19.2166868),,
https://www.rappi.com.mx/restaurantes/990003440-flautas-mas-que-un-antojo,Flautas Mas que Un Antojo - Lomas de Chapultepec I Sección,Mexicana,Calle barrilaco 414 Miguel hidalgo c.p. 11000 lomas de Chapultepec,,10:30 - 22:40,10:30 - 22:30,10:30 - 17:00,cerrado,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,POINT (-99.211255833548 19.427771999973),,
https://www.rappi.com.mx/restaurantes/990007146-green-grass,Green Grass - Lomas de Chapultepec I Sección,Saludables y Ensaladas,"Periférico Boulevard Manuel Ávila Camacho 50, Lomas - Virreyes, Lomas de Chapultepec, Ciudad de México, CDMX",4.2,09:00 - 19:00,09:00 - 19:00,00:00 - 00:01,00:00 - 00:01,09:00 - 19:00,cerrado,cerrado,POINT (-99.2067404 19.4302823),,
https://www.rappi.com.mx/restaurantes/990007996-benedettis-pizza,Benedetti'S Pizza - San Miguel Chapultepec I Sección,Pizza,Joaquín A Perez 16 San Miguel Chapultepec 11850 Miguel Hidalgo CDMX,,10:00 - 21:50,10:00 - 21:45,10:00 - 21:00,12:00 - 22:00,10:00 - 21:45,10:00 - 22:45,10:00 - 21:50,POINT (-99.185505 19.40802),,
https://www.rappi.com.mx/restaurantes/1306702210-moshi-moshi,Moshi Moshi - Bosque de las Lomas,Sushi,"Bosque de Duraznos 39, Bosque de las Lomas, Miguel Hidalgo, 11700 Ciudad de México, CDMX, México",4.2,11:30 - 22:00,11:30 - 17:30,11:30 - 22:00,00:00 - 00:01,11:30 - 22:00,11:30 - 20:00,11:30 - 20:00,POINT (-99.2423769 19.4036489),,
https://www.rappi.com.mx/restaurantes/1306702262-cocina-abierta,Cocina Abierta - Bosque de las Lomas,Internacional,"Bosques de Duraznos 39, Bosque de las Lomas, Miguel Hidalgo, 11700, CDMX",,11:30 - 22:00,11:30 - 17:30,11:30 - 17:30,11:30 - 17:30,11:30 - 22:00,11:30 - 20:00,11:30 - 20:00,POINT (-99.242661153442 19.403197415812),,
https://www.rappi.com.mx/restaurantes/1306705352-starbucks,Starbucks - Bosque de las Lomas,Café y Té,"Bosque de Duraznos 39, Bosque de las Lomas, 11700 Ciudad de México, CDMX",4.2,08:00 - 19:55,07:00 - 20:55,08:30 - 21:00,09:00 - 20:55,07:00 - 20:55,08:00 - 20:55,08:00 - 20:55,POINT (-99.242749 19.403164),,
https://www.rappi.com.mx/restaurantes/1306705812-cielito-querido-cafe,Cielito Querido Café - Lomas de Chapultepec I Sección,Café y Té,Prado Norte 372 Loc.001-A Col. Lomas de Chapultepec C.P. 11000,4.1,07:30 - 20:30,07:30 - 20:30,07:30 - 20:30,07:30 - 20:30,07:30 - 20:30,08:30 - 20:30,08:30 - 20:30,POINT (-99.21004 19.427468),,
https://www.rappi.com.mx/restaurantes/1306706054-italiannis,Italianni's - Lomas de Chapultepec I Sección,Italiana,Centro Comercial Lomas Plaza Blvd. Manuel Avila Camacho # 50 y 66 R-04 PB Col. Lomas de Chapultepec Del. Miguel Hidalgo CP 11000,3.9,08:00 - 22:00,08:00 - 22:00,12:00 - 18:00,00:00 - 00:01,08:00 - 23:00,08:00 - 23:00,08:00 - 22:00,POINT (-99.20719112 19.43035877),,
https://www.rappi.com.mx/restaurantes/1306707505-el-bajio,El Bajío - Lomas de Chapultepec I Sección,Mexicana,"Av de las Palmas 275, Col Lomas de Chapultepec, Del Miguel Hidalgo",4.8,08:00 - 20:30,08:00 - 20:30,08:00 - 17:30,00:00 - 00:00,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,POINT (-99.211027023348 19.430229442124),,
https://www.rappi.com.mx/restaurantes/1306707596-la-crepe-parisienne,La Crêpe Parisienne - Bosque de las Lomas,Postres,"Bosque de Duraznos 39, Bosque de las Lomas, 11700 Ciudad de México, CDMX",,08:30 - 21:00,08:30 - 21:00,08:30 - 16:00,cerrado,08:30 - 21:00,09:00 - 19:30,09:00 - 19:30,POINT (-99.242492 19.403055),,
https://www.rappi.com.mx/restaurantes/1306707636-fishers,Fisher's - Bosque de las Lomas,Pescados y Mariscos,"Bosque de Duraznos 39, Bosque de las Lomas, 11700 Ciudad de México, CDMX, Mexico",,10:00 - 19:30,10:00 - 19:30,10:00 - 19:30,10:00 - 19:30,09:30 - 20:30,09:30 - 19:30,10:00 - 19:30,POINT (-99.2428 19.4033),,
https://www.rappi.com.mx/restaurantes/1306708443-gyracos,Gyraco's - Lomas de Chapultepec I Sección,Tacos,"Avenida Prado Norte, 395, Lomas - Virreyes, CDMX",,11:30 - 17:30,11:30 - 17:30,12:00 - 17:30,cerrado,11:30 - 17:30,11:30 - 17:30,cerrado,POINT (-99.210632 19.427744),,
https://www.rappi.com.mx/restaurantes/1923285960-lecaroz,Lecaroz - San Francisco,Postres,Avenida Mexico No.1179 Col. Santa Teresa Delg. La Magdalena Contreras Mexico D.F. C.P. 10710,4.3,07:00 - 21:30,07:00 - 21:30,07:00 - 20:00,09:00 - 21:00,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,POINT (-99.2287542 19.31056471),,
https://www.rappi.com.mx/restaurantes/1923742974-bon-pane,Bon Pane - Miguel Hidalgo,Panadería y Pastelería,"Insurgentes Sur 3693, Col.Barrio la Lonja, Tlalpan, C.P.14268, Ciudad De México.",4.2,08:00 - 20:00,08:00 - 20:00,08:00 - 19:30,10:00 - 19:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,POINT (-99.181699900629 19.294038651104),,
https://www.rappi.com.mx/restaurantes/1923743438-pastelerias-esperanza,Pastelerías Esperanza - Lomas de Padierna,Panadería y Pastelería,"Carretera Picacho Ajusco # 401, Col. Lomas de Padierna, Tlalpan, C. P. 14200, Ciudad de México.",4.5,08:00 - 20:00,08:00 - 20:00,08:00 - 19:30,10:00 - 19:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,POINT (-99.215874746033 19.294006948091),,
https://www.rappi.com.mx/restaurantes/10000634-sushiitto,Sushiitto - Del Valle Sur,Sushi,Parroquia 312 Del Valle Benito Juárez,4,11:55 - 22:59,11:55 - 22:59,cerrado,00:00 - 00:01,11:55 - 22:59,11:55 - 22:56,11:55 - 22:56,POINT (-99.1755 19.3707),,
https://www.rappi.com.mx/restaurantes/300000038-burger-king,Burger King - Del Valle Sur,Hamburguesas,"Av. Universidad 707, Benito Juárez, Del Valle, Col del Valle Sur, 03100 Ciudad de México, CDMX",3.9,00:01 - 01:55,00:01 - 01:55,11:00 - 19:00,12:00 - 23:54,00:01 - 01:55,00:01 - 01:55,00:01 - 01:55,POINT (-99.1621 19.3753),,
https://www.rappi.com.mx/restaurantes/1306707318-el-bajio,El Bajío - Fraccionamiento Lomas Country Club,Mexicana,"Av Vialidad de la Barranca 6, col Ex Hacienda Jesus del Monte, Huixquilucan, Edo de México",,08:00 - 19:30,08:00 - 19:30,08:00 - 17:30,10:00 - 17:30,08:00 - 21:30,08:00 - 21:30,09:00 - 19:30,POINT (-99.281226 19.397186),,
https://www.rappi.com.mx/restaurantes/1306708559-day-light-salads,Day Light Salads - Bosques de las Lomas,Saludables y Ensaladas,"Bosque de Radiatas 42, Bosques de las Lomas, 05120",,10:00 - 18:00,10:00 - 18:00,cerrado,cerrado,10:00 - 18:00,cerrado,cerrado,POINT (-99.253304816262 19.387954285717),,
https://www.rappi.com.mx/restaurantes/1923200669-bisquets-obregon,Bisquets Obregón - Jardín Balbuena,Panadería y Pastelería,"FRANCISCO DEL PASO Y TRONCOSO No. 410, ALCALDIA VENUSTIANO CARRANZA C.P. 15900",3.5,08:00 - 21:30,08:00 - 21:30,08:00 - 19:00,00:00 - 00:01,08:00 - 21:30,08:45 - 21:30,08:45 - 21:30,POINT (-99.112532 19.411813),,
https://www.rappi.com.mx/restaurantes/1306705608-vips,Vips - Esperanza,Chilaquiles y Enchiladas,"LORENZO BOTURINI 258, COL TRANSITO, DEL CUAHUTEMOC, CP 06820 ",3.8,07:00 - 21:55,07:00 - 21:55,07:00 - 19:00,00:00 - 00:01,07:00 - 22:55,07:00 - 22:55,07:00 - 21:55,POINT (-99.13035 19.419712),,
https://www.rappi.com.mx/restaurantes/1306706050-italiannis,Italianni's - Juárez,Italiana,"Av. Paseo de la Reforma 222, Col. Juárez CP 06600, México D.F.",3.7,08:00 - 22:00,08:00 - 22:00,12:00 - 18:00,00:00 - 00:01,08:00 - 23:00,08:00 - 23:00,08:00 - 22:00,POINT (-99.16186153373 19.428707829648),,
https://www.rappi.com.mx/restaurantes/1923628529-chilaquiles-y-tacos,Chilaquiles y Tacos - Israel,Tacos,"Zabulón 22, Israel, 56345 Chimalhuacán, Méx., Mexico",4.1,09:30 - 18:00,09:30 - 18:00,cerrado,cerrado,09:30 - 18:00,10:00 - 18:00,cerrado,POINT (-98.9728214 19.3876272),,
https://www.rappi.com.mx/restaurantes/1923684410-pollos-ray,Pollos Ray - Metropolitana 2da Sección,Pollo,"Palacio Nacional No. 70 Mz-89 Lt-34 Local A, Col. Metropolitana 2a. Sección, Nezahualcoyotl, Estado De Mexico, C.P. 57740",,11:00 - 20:00,11:00 - 20:00,11:00 - 21:00,13:00 - 19:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,POINT (-99.026360857043 19.389177152226),,
https://www.rappi.com.mx/restaurantes/1923686245-las-ensaladas-de-consuelo,Las Ensaladas De Consuelo - Benito Juárez,Saludables y Ensaladas,"Doctor Gustavo Baz S/N Locales 70, 71, 74, 75, 77, 78, 82, Benito Juárez, 57000 Nezahualcóyotl, Méx.",,09:00 - 17:45,09:00 - 17:45,cerrado,cerrado,09:00 - 17:45,09:00 - 17:45,09:00 - 17:45,POINT (-99.001203547457 19.409874338158),,
https://www.rappi.com.mx/restaurantes/1923686280-la-jugoterapia-de-consuelo,La Jugoterapía de Consuelo - Benito Juárez,Smoothies y Jugos,"Doctor Gustavo Baz S/N Locales 70, 71, 74, 75, 77, 78, 82, Benito Juárez, 57000 Nezahualcóyotl, Méx.",,09:00 - 17:45,09:00 - 17:45,cerrado,cerrado,09:00 - 17:45,09:00 - 17:45,09:00 - 17:45,POINT (-99.0012146 19.4099877),,
https://www.rappi.com.mx/restaurantes/1923686281-la-parrilla-de-consuelo,La Parrilla De Consuelo - Benito Juárez,Chilaquiles y Enchiladas,"Doctor Gustavo Baz S/N Locales 70, 71, 74, 75, 77, 78, 82, Benito Juárez, 57000 Nezahualcóyotl, Méx.",,09:00 - 17:45,09:00 - 17:45,cerrado,cerrado,09:00 - 17:45,09:00 - 17:45,09:00 - 17:45,POINT (-99.0011627 19.409855),,
https://www.rappi.com.mx/restaurantes/1923686299-los-desayunos-de-consuelo,Los Desayunos De Consuelo - Benito Juárez,Chilaquiles y Enchiladas,"Doctor Gustavo Baz S/N Locales 70, 71, 74, 75, 77, 78, 82, Benito Juárez, 57000 Nezahualcóyotl, Méx.",,09:00 - 14:19,09:00 - 14:20,cerrado,cerrado,09:00 - 14:20,09:00 - 14:20,09:00 - 14:20,POINT (-99.0012146 19.4099877),,
https://www.rappi.com.mx/restaurantes/1923686399-restaurante-la-cazuela-de-consuelo,Restaurante La Cazuela De Consuelo - Benito Juárez,Antojitos y Garnachas,"Doctor Gustavo Baz S/N Locales 70, 71, 74, 75, 77, 78, 82, Benito Juárez, 57000 Nezahualcóyotl, Méx.",,09:00 - 17:45,09:00 - 17:45,cerrado,cerrado,09:00 - 17:45,09:00 - 17:45,09:00 - 17:45,POINT (-99.001205488909 19.409873567041),,
https://www.rappi.com.mx/restaurantes/1923766449-pollo-feliz,Pollo Feliz - Juan Escutia,Pollo,"Av. Guelatao 102, Col Juan Escutia, Alcaldía, Iztaplapa, C.P.09100, CdMx.",,10:30 - 18:30,10:30 - 18:30,10:30 - 18:30,10:30 - 18:30,10:30 - 18:30,10:30 - 18:30,10:30 - 18:30,POINT (-99.03518776785 19.389589774557),,
https://www.rappi.com.mx/restaurantes/1923799966-mu-cafe-de-especialidad,Mu Cafe de Especialidad - Evolución,Café y Té,"Av. Pantitlán 303, Evolucion, 57700 Nezahualcóyotl, Méx., Mexico",,10:00 - 22:00,12:00 - 22:00,cerrado,cerrado,10:00 - 22:15,10:00 - 22:15,10:00 - 22:15,POINT (-99.0283427 19.3997397),,
https://www.rappi.com.mx/restaurantes/1306713800-tamaleria-camino-real,Tamaleria Camino Real - Fracc Valle de Santa Mónica,Mexicana,"Calle Benito Juárez 15, Ex-hacienda de Santa Monica, 54050 Tlalnepantla de Baz, Méx.",4.1,08:10 - 13:00,08:10 - 13:00,cerrado,cerrado,08:10 - 13:00,08:30 - 13:00,08:30 - 13:00,POINT (-99.232237 19.528796),,
https://www.rappi.com.mx/restaurantes/1306716333-vips,Vips - El Rosario,Chilaquiles y Enchiladas,Av. Del Rosario # 1025 Col. Tierra Nueva Delegación Azcapotzalco C.P 02100,,07:00 - 21:55,07:00 - 21:55,07:00 - 19:00,09:00 - 22:00,07:00 - 22:55,07:00 - 22:55,07:00 - 21:55,POINT (-99.2031 19.5034),,
https://www.rappi.com.mx/restaurantes/1306717262-daruma,Daruma - Fraccionamiento Ciudad Satélite,Sushi,"Manuel E Izaguirre 15 Cd. Satélite, 53100 Naucalpan de Juárez, Méx",,12:00 - 21:00,12:00 - 21:00,12:00 - 18:00,cerrado,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,POINT (-99.232645 19.513333),,
https://www.rappi.com.mx/restaurantes/1306717998-chilis,Chili's - El Rosario,Pollo,Av. rosario # 1025 int.l 01 col. el rosario,,10:00 - 23:00,10:00 - 23:00,10:00 - 18:00,12:00 - 22:00,10:00 - 23:30,10:00 - 23:30,10:00 - 21:30,POINT (-99.203948 19.503532),,
https://www.rappi.com.mx/restaurantes/10000856-cassava-roots,Cassava Roots - Hipódromo,Café y Té,"Calle Tlaxcala No. 193 Local A, Hipódromo Condesa, 06100 Cuauhtemoc, CDMX",,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,POINT (-99.1707 19.4066),,
https://www.rappi.com.mx/restaurantes/990008073-fishers,Fisher's - Ampliación Nápoles,Pescados y Mariscos,"Georgia 88, Nápoles, 03840 Ciudad de México, CDMX",,09:30 - 19:30,09:30 - 20:30,09:30 - 17:30,09:30 - 20:00,09:30 - 22:30,09:30 - 22:30,09:30 - 19:30,POINT (-99.176597673637 19.389270399483),,
https://www.rappi.com.mx/restaurantes/1306701598-origenes-condesa,Origenes Condesa - Hipódromo Condesa,Sándwiches,"Yautepec 126, Hipódromo Condesa, Cuauhtémoc, 06170 Ciudad de México, CDMX, México  image.png",,09:00 - 21:45,09:00 - 22:45,cerrado,cerrado,09:00 - 22:45,09:00 - 22:45,09:00 - 22:45,POINT (-99.1780794 19.4110706),,
https://www.rappi.com.mx/restaurantes/1306706803-pastelella,Pastelella - Tacubaya,Postres,Doctora 43,,08:15 - 21:30,08:15 - 21:30,00:00 - 00:00,00:00 - 00:00,08:15 - 21:30,08:15 - 21:30,08:15 - 21:30,POINT (-99.185168 19.4023673),,
https://www.rappi.com.mx/restaurantes/1306707305-alchef,Alchef - San Miguel Chapultepec I Sección,Sándwiches,"Gobernador Tiburcio Montiel 26, San Miguel Chapultepec I Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX",,09:15 - 21:45,09:15 - 21:45,09:15 - 19:00,cerrado,09:15 - 21:45,09:15 - 20:45,09:15 - 19:45,POINT (-99.185719 19.414064),,
https://www.rappi.com.mx/restaurantes/1923231585-taqueria-el-gallito,Taqueria El Gallito - San Ángel,Tacos,"Av. Insurgentes Sur 2351, San Ángel, Ciudad de México, CDMX, México",4.2,00:00 - 01:30,00:00 - 04:00,00:00 - 03:30,14:15 - 22:00,00:00 - 04:00,00:00 - 04:00,00:00 - 04:00,POINT (-99.189494 19.343103),,
https://www.rappi.com.mx/restaurantes/1923288386-danny-pizza-cdmx,Danny Pizza Cdmx - Unidad Hab Lomas de San Lorenzo,Pizza,"Flor de Ángel MZ15 LT11, Lomas de San Lorenzo, Iztapalapa, 09780 Ciudad de México, CDMX, Mexico",,12:00 - 22:15,12:00 - 22:15,01:00 - 10:30,01:00 - 10:30,12:00 - 22:15,12:00 - 22:15,12:00 - 22:15,POINT (-99.064154239081 19.321927368997),,
https://www.rappi.com.mx/restaurantes/1923689124-pozoleria-tio-mau-puente-ramirez,POZOLERIA TIO MAU PUENTE RAMIREZ - Unidad Hab Paraje San Juan 2da Ampl,Pozole y Caldos,"Av. Puente Ramírez 60, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",4.2,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,12:00 - 21:30,POINT (-99.0722144 19.3389997),,
https://www.rappi.com.mx/restaurantes/1923240059-mcdonalds,McDonald's - Dm Nacional,Hamburguesas,Calz. San Juan de Aragon No.530 Col. D.M Nacional Delg. G.A. Madero CP 07070 México D.F,4.2,12:00 - 23:35,12:00 - 23:35,12:00 - 19:00,12:00 - 23:45,00:00 - 02:00,00:00 - 02:00,12:00 - 23:35,POINT (-99.094976569811 19.478310937645),,
https://www.rappi.com.mx/restaurantes/1923246929-maxi-sushi,Maxi Sushi - Ampliación Casas Alemán,Sushi,"Puerto San Blas 165, Casas Alemán, Gustavo A. Madero, 07580 Ciudad de México, CDMX, México",,13:00 - 21:00,13:00 - 21:00,13:00 - 18:00,00:00 - 00:00,13:00 - 21:00,13:00 - 21:00,13:00 - 20:00,POINT (-99.084801287707 19.480883886807),,
https://www.rappi.com.mx/restaurantes/1923248894-cinemex,Cinemex - Dm Nacional,Comida Rápida,"Calz. San Juan de Aragon 516, DM Nacional, Preparatoria 3, Gustavo A. Madero, 07455 Ciudad de Mexico, CDMX",4.4,13:00 - 21:30,13:00 - 21:30,13:00 - 20:00,13:00 - 21:30,13:00 - 21:30,13:00 - 21:30,13:00 - 21:30,POINT (-99.09561 19.480976),,
https://www.rappi.com.mx/restaurantes/1923251705-checkers-pizza-y-grill-suc-nueva-te,Checkers Pizza & Grill Suc. Nueva Tenochtitlan - Nueva Tenochtitlán,Pizza,"Nte. 86-A 4732, Nueva Tenochtitlan, Gustavo A. Madero 07890 Ciudad de México, CDMX",,cerrado,14:00 - 23:45,14:00 - 23:45,14:00 - 23:45,14:00 - 23:45,14:00 - 23:45,14:00 - 23:45,POINT (-99.1022626 19.4579677),,
https://www.rappi.com.mx/restaurantes/1923270483-drink-me,Drink Me - Granjas Modernas,Saludables y Ensaladas," AV.  ING. EDUARDO MOLINA No. 6730, LOCAL R202b, R202d, R202e, TR202d, TR202e, TR202g, TR202h, COL. GRANJAS MODERNAS, ALCALDIA GUSTAVO A MADERO, C.P. 07460 CDMX",,10:00 - 22:30,10:00 - 22:30,cerrado,cerrado,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,POINT (-99.099546716132 19.476883564223),,
https://www.rappi.com.mx/restaurantes/1923271044-torteria-prepa-3,TORTERIA PREPA-3 - Constitución de la República,Tortas y Lonches,av ing eduardo molina 7342 constitucion de la republica gustavo madero 07469 ciudad de mexico cdmx mexico,,11:00 - 20:30,11:00 - 20:30,cerrado,cerrado,11:00 - 19:30,11:00 - 18:00,cerrado,POINT (-99.0965061 19.4833471),,
https://www.rappi.com.mx/restaurantes/1923275384-los-tres-compadres,Los Tres Compadres - Tres Estrellas,Pozole y Caldos,"Aerolito 6408, Tres Estrellas, Gustavo A. Madero, 07820 Ciudad de México, CDMX",,09:00 - 17:00,09:00 - 17:00,cerrado,cerrado,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,POINT (-99.1112988 19.4736281),,
https://www.rappi.com.mx/restaurantes/1923278488-koala-express,Koala Express - El Coyol,China,"La Plaza Oriente Av. Ing. Eduardo Molina 1623, Li Legislatura, Gustavo A. Madero, 07420 Ciudad de México, CDMX",3.2,12:30 - 19:30,12:30 - 19:30,cerrado,cerrado,12:30 - 19:30,12:30 - 20:00,12:30 - 20:00,POINT (-99.0936 19.4852),,
https://www.rappi.com.mx/restaurantes/1923285498-las-migas-talisman-sa-de-cv,Las Migas Talisman S.a. de C.v. - Gertrudis Sánchez 2A Sección,Mexicana,av talisman 4511 gertrudis sanchez ii secc gustavo madero 07480 ciudad de mexico cdmx mexico,,08:30 - 17:30,08:30 - 17:30,cerrado,cerrado,08:30 - 17:30,08:30 - 19:30,08:30 - 19:30,POINT (-99.097203907017 19.468026621479),,
https://www.rappi.com.mx/restaurantes/990003635-tamales-flor-de-lis,Tamales Flor de Lis - Del Valle Sur,Mexicana,"Amores 1415, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX",,08:30 - 19:30,08:30 - 19:30,08:00 - 18:30,cerrado,08:30 - 19:30,08:30 - 19:30,08:30 - 19:30,POINT (-99.169273 19.373127),,
https://www.rappi.com.mx/restaurantes/1923210559-santa-clara,Santa Clara - Cruz Manca,Helados y Nieves,"Autopista México-Marquesa #1235, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX",,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,08:00 - 20:30,09:00 - 20:30,09:00 - 20:30,POINT (-99.275041 19.359369),,
https://www.rappi.com.mx/restaurantes/1923217114-starbucks,Starbucks - Santa Fé Centro Ciudad,Café y Té,"Av. Paseo de la Reforma 400, Santa Fe, Zedec Sta Fé, 01219 Ciudad de México, CDMX, Mexico.",3.7,07:00 - 21:55,07:00 - 21:55,08:30 - 21:00,09:00 - 21:00,07:00 - 21:55,08:00 - 21:55,08:00 - 20:55,POINT (-99.25436189 19.37678656),,
https://www.rappi.com.mx/restaurantes/990006459-koku,Koku - Colonia Cuauhtémoc,Asiática,"Calle Río Lerma 94B, Cuauhtémoc, 06500 Ciudad de México, CDMX",4.2,11:30 - 23:00,11:30 - 23:00,13:00 - 19:30,13:00 - 19:30,11:30 - 23:00,11:30 - 23:00,11:30 - 22:00,POINT (-99.166149 19.429681),,
https://www.rappi.com.mx/restaurantes/990007470-don-kebab,Don Kebab - Juárez,Árabe,"C. Liverpool 179, Juárez, Cuauhtémoc, 06600 Juárez, CDMX, México",3.5,13:00 - 22:45,11:00 - 22:45,13:00 - 22:45,13:00 - 22:45,13:00 - 22:45,13:00 - 22:45,11:00 - 22:45,POINT (-99.166381977953 19.423445961008),,
https://www.rappi.com.mx/restaurantes/990008196-ramen-bar,Ramen Bar - Roma Norte,Asiática,Avenida Yucatan 28,,13:00 - 21:45,13:00 - 21:45,cerrado,cerrado,13:00 - 21:45,13:00 - 21:45,13:00 - 21:45,POINT (-99.1660487 19.4162247),,
https://www.rappi.com.mx/restaurantes/10000633-sushiitto,Sushiitto - Polanco V Sección,Sushi,Newton 136 Chapultepec Morales Miguel Hidalgo,3.8,10:00 - 21:50,10:00 - 21:50,12:00 - 18:30,13:00 - 21:30,10:00 - 21:50,10:00 - 21:50,10:00 - 21:50,POINT (-99.189349988092 19.433094750922),,
https://www.rappi.com.mx/restaurantes/1923241207-pasteleria-nueva-imagen,Pastelería Nueva Imagen - Pedregal de San Nicolás 4A Sección,Postres,"Av. Tetiz 321 Pedregal de San Nicolás 4ta Secc Tlalpan 14100 Ciudad de México, CDMX",,09:00 - 20:00,09:00 - 20:00,cerrado,cerrado,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,POINT (-99.2326729 19.2824574),,
https://www.rappi.com.mx/restaurantes/1923250919-sushi-makin-japones,Sushi Makin Japones - Héroes de Padierna,Sushi,"Calle Hocaba  Mz 10 Ltt 11y  Tlalpan, 14200 CDMX",,12:00 - 21:00,12:00 - 21:00,cerrado,cerrado,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,POINT (-99.226990314311 19.281729849524),,
https://www.rappi.com.mx/restaurantes/1930119622-jugos-y-cocteles-de-frutas-juice-an,Jugos y Cocteles de Frutas Juice And Cocktail Fruit Tulyehualco - San Sebastián,Smoothies y Jugos,"División del Nte. 29, Calyequita, 16750 Ciudad de México, CDMX, México",,07:00 - 16:00,cerrado,cerrado,cerrado,07:00 - 16:00,07:00 - 16:00,07:00 - 16:00,POINT (-99.011149032819 19.25506609417),,
https://www.rappi.com.mx/restaurantes/1930237518-delicias-tlahuita,Delicias Tlahuita - San Andrés,Chilaquiles y Enchiladas,"C. B 159, San Andrés, Tláhuac, 13099 Ciudad de México, CDMX, México",,08:30 - 21:00,08:30 - 21:00,cerrado,cerrado,08:30 - 22:30,08:30 - 22:30,20:00 - 22:30,POINT (-99.0027567 19.2636258),,
https://www.rappi.com.mx/restaurantes/1930239603-luncheria-jacob,Luncheria Jacob - Cerrillos 1ra. Sección,Mexicana,"Escudo Nacional 302, Olivar de Santa María, Tláhuac, 13546 Ciudad de México, CDMX, México",,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,cerrado,08:00 - 17:00,08:00 - 17:00,cerrado,POINT (-99.0105659 19.2454334),,
https://www.rappi.com.mx/restaurantes/1306706778-pastelerias-esperanza,Pastelerías Esperanza - Escuadrón 201,Panadería y Pastelería,"Gral. Radamés Gaxiola Andrade 218, Escuadrón 201, Iztapalapa, 09360 Ciudad de México, CDMX",,08:00 - 20:00,08:00 - 20:00,08:00 - 19:30,10:00 - 19:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,POINT (-99.115250213106 19.357599789548),,
https://www.rappi.com.mx/restaurantes/1306719279-santo-gallo,Santo Gallo - Escuadrón 201,Pollo,"Gral. Radamés Gaxiola Andrade #218, Escuadrón 201, C.P. 09060",,09:00 - 20:00,09:00 - 20:00,08:00 - 19:30,10:00 - 19:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,POINT (-99.1152736 19.3575509),,
https://www.rappi.com.mx/restaurantes/1923200293-bisquets-obregon,Bisquets Obregón - Campestre Churubusco,Panadería y Pastelería,Cerro de las Torres 243. Colonia Campestre Churubusco Municipio Coyoacan CP 04200,4.1,07:30 - 22:00,07:30 - 22:00,08:00 - 19:00,00:00 - 00:01,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,POINT (-99.1345953 19.345505),,
https://www.rappi.com.mx/restaurantes/1923204985-starbucks,Starbucks - Sector Popular,Café y Té,"Cemtro Comercial Portal Churubusco Rio Churubusco 583 Col. Sector Popular, Iztapalapa, C.P. 09060   Ciudad de Mexico ",3.7,07:00 - 21:55,07:00 - 21:55,07:00 - 21:55,07:00 - 21:55,07:00 - 21:55,08:00 - 21:55,08:00 - 21:55,POINT (-99.121773 19.36895),,
https://www.rappi.com.mx/restaurantes/1923209033-taco-naco,Taco Naco - Banjidal,Tacos,"Av. Ermita Iztapalapa núm. 120 esquina calle cascada Col. Bagidal Del, Iztapalapa, 09450 Ciudad de México, CDMX, México",3.5,06:00 - 23:00,00:00 - 23:59,11:16 - 18:30,09:00 - 23:59,00:00 - 23:59,00:00 - 23:59,06:00 - 23:30,POINT (-99.13830572 19.35957776),,
